Record_ID,Date,Region,Team,Opening_Backlog,Requests_Received,Total_Workload,Requests_Completed,Closing_Backlog,Incident_Count,High_Critical_Incidents,Average_Completion_Days,SLA_Compliance,Quality_Pass_Rate,Customer_Satisfaction,Staff_Utilisation,Completion_Rate
OPS-101143,2026-02-23,South East,Estates Support,0,58,58,58,0,0,0,1.3,0.986,0.955,4.7,0.759,1.0
OPS-101144,2026-02-23,South East,Workplace Projects,360,38,398,24,374,0,0,8.0,0.6,0.96,2.5,0.751,0.06
OPS-101145,2026-02-23,Wales,Workplace Services,582,32,614,25,589,0,0,8.0,0.6,1.0,2.5,0.657,0.041
OPS-101146,2026-02-23,Wales,Facilities Response,606,48,654,25,629,0,0,8.0,0.6,0.99,2.5,0.755,0.038
OPS-101147,2026-02-23,Wales,Estates Support,426,39,465,29,436,0,0,8.0,0.6,1.0,2.5,0.74,0.062
OPS-101148,2026-02-23,Wales,Workplace Projects,0,27,27,27,0,0,0,0.9,0.966,0.977,4.4,0.649,1.0
OPS-101149,2026-02-24,Scotland,Workplace Services,180,39,219,37,182,0,0,8.0,0.6,1.0,2.5,0.813,0.169
OPS-101150,2026-02-24,Scotland,Facilities Response,0,39,39,39,0,0,0,1.0,0.982,0.978,4.4,0.665,1.0
OPS-101151,2026-02-24,Scotland,Estates Support,326,32,358,40,318,0,0,8.0,0.6,0.983,2.5,0.7,0.112
OPS-101152,2026-02-24,Scotland,Workplace Projects,0,24,24,24,0,0,0,1.8,0.983,1.0,4.9,0.695,1.0
OPS-101153,2026-02-24,North East,Workplace Services,2,57,59,38,21,0,0,3.0,0.826,0.981,3.6,0.794,0.644
OPS-101154,2026-02-24,North East,Facilities Response,3,46,49,49,0,2,1,2.0,0.827,0.96,4.6,0.626,1.0
OPS-101155,2026-02-24,North East,Estates Support,778,39,817,23,794,0,0,8.0,0.6,0.994,2.5,0.755,0.028
OPS-101156,2026-02-24,North East,Workplace Projects,38,29,67,30,37,0,0,4.7,0.753,1.0,3.3,0.811,0.448
OPS-101157,2026-02-24,North West,Workplace Services,309,43,352,35,317,0,0,8.0,0.6,0.995,2.5,0.762,0.099
OPS-101158,2026-02-24,North West,Facilities Response,803,46,849,21,828,0,0,8.0,0.6,1.0,2.5,0.655,0.025
OPS-101159,2026-02-24,North West,Estates Support,965,50,1015,24,991,0,0,8.0,0.6,0.97,2.5,0.672,0.024
OPS-101160,2026-02-24,North West,Workplace Projects,0,30,30,30,0,0,0,1.5,0.968,1.0,4.8,0.682,1.0
OPS-101161,2026-02-24,Midlands,Workplace Services,0,34,34,34,0,0,0,1.9,0.956,1.0,4.3,0.784,1.0
OPS-101162,2026-02-24,Midlands,Facilities Response,441,45,486,29,457,0,0,8.0,0.6,1.0,2.5,0.704,0.06
OPS-101163,2026-02-24,Midlands,Estates Support,189,29,218,30,188,0,0,8.0,0.6,0.999,2.5,0.729,0.138
OPS-101164,2026-02-24,Midlands,Workplace Projects,0,31,31,31,0,0,0,1.5,0.979,1.0,4.4,0.747,1.0
OPS-101165,2026-02-24,South West,Workplace Services,618,35,653,28,625,0,0,8.0,0.6,0.998,2.5,0.784,0.043
OPS-101166,2026-02-24,South West,Facilities Response,0,37,37,37,0,0,0,1.5,0.964,1.0,4.5,0.708,1.0
OPS-101167,2026-02-24,South West,Estates Support,0,46,46,46,0,0,0,1.6,0.952,0.982,4.3,0.801,1.0
OPS-101168,2026-02-24,South West,Workplace Projects,0,24,24,24,0,0,0,1.6,0.969,0.995,4.7,0.75,1.0
OPS-101169,2026-02-24,South East,Workplace Services,0,47,47,47,0,0,0,1.3,0.987,0.969,4.6,0.82,1.0
OPS-101170,2026-02-24,South East,Facilities Response,1104,63,1167,27,1140,0,0,8.0,0.6,0.991,2.5,0.825,0.023
OPS-101171,2026-02-24,South East,Estates Support,0,60,60,60,0,0,0,2.1,0.934,1.0,4.2,0.759,1.0
OPS-101172,2026-02-24,South East,Workplace Projects,374,38,412,31,381,0,0,8.0,0.6,0.983,2.5,0.751,0.075
OPS-101173,2026-02-24,Wales,Workplace Services,589,38,627,29,598,0,0,8.0,0.6,0.973,2.5,0.657,0.046
OPS-101174,2026-02-24,Wales,Facilities Response,629,37,666,23,643,0,0,8.0,0.6,0.991,2.5,0.755,0.035
OPS-101175,2026-02-24,Wales,Estates Support,436,33,469,27,442,0,0,8.0,0.6,1.0,2.5,0.74,0.058
OPS-101176,2026-02-24,Wales,Workplace Projects,0,43,43,43,0,0,0,1.3,0.966,0.992,4.7,0.649,1.0
OPS-101177,2026-02-25,Scotland,Workplace Services,182,27,209,45,164,0,0,8.0,0.6,0.968,2.5,0.813,0.215
OPS-101178,2026-02-25,Scotland,Facilities Response,0,59,59,54,5,0,0,1.8,0.992,0.996,4.0,0.665,0.915
OPS-101179,2026-02-25,Scotland,Estates Support,318,60,378,40,338,0,0,8.0,0.6,0.995,2.5,0.7,0.106
OPS-101180,2026-02-25,Scotland,Workplace Projects,0,27,27,27,0,0,0,1.0,0.993,0.977,4.7,0.695,1.0
OPS-101181,2026-02-25,North East,Workplace Services,21,60,81,46,35,0,0,3.7,0.779,0.983,3.4,0.794,0.568
OPS-101182,2026-02-25,North East,Facilities Response,0,53,53,52,1,0,0,1.8,0.962,0.978,4.3,0.626,0.981
OPS-101183,2026-02-25,North East,Estates Support,794,31,825,21,804,0,0,8.0,0.6,1.0,2.5,0.755,0.025
OPS-101184,2026-02-25,North East,Workplace Projects,37,30,67,25,42,0,0,4.1,0.687,0.963,3.0,0.811,0.373
OPS-101185,2026-02-25,North West,Workplace Services,317,46,363,28,335,1,0,8.0,0.6,0.974,2.5,0.762,0.077
OPS-101186,2026-02-25,North West,Facilities Response,828,29,857,21,836,0,0,8.0,0.6,0.979,2.5,0.655,0.025
OPS-101187,2026-02-25,North West,Estates Support,991,27,1018,20,998,0,0,8.0,0.6,0.982,2.5,0.672,0.02
OPS-101188,2026-02-25,North West,Workplace Projects,0,33,33,33,0,0,0,2.0,0.896,0.98,4.4,0.682,1.0
OPS-101189,2026-02-25,Midlands,Workplace Services,0,26,26,26,0,0,0,1.4,0.95,0.983,4.7,0.784,1.0
OPS-101190,2026-02-25,Midlands,Facilities Response,457,60,517,35,482,0,0,8.0,0.6,0.986,2.5,0.704,0.068
OPS-101191,2026-02-25,Midlands,Estates Support,188,58,246,37,209,0,0,8.0,0.6,0.982,2.5,0.729,0.15
OPS-101192,2026-02-25,Midlands,Workplace Projects,0,35,35,35,0,0,0,1.8,0.947,0.95,4.4,0.747,1.0
OPS-101193,2026-02-25,South West,Workplace Services,625,33,658,31,627,0,0,8.0,0.6,0.993,2.5,0.784,0.047
OPS-101194,2026-02-25,South West,Facilities Response,0,43,43,43,0,0,0,1.3,0.966,1.0,4.9,0.708,1.0
OPS-101195,2026-02-25,South West,Estates Support,0,33,33,33,0,0,0,1.7,0.938,0.978,4.4,0.801,1.0
OPS-101196,2026-02-25,South West,Workplace Projects,0,22,22,22,0,0,0,1.6,0.97,0.968,4.8,0.75,1.0
OPS-101197,2026-02-25,South East,Workplace Services,0,52,52,52,0,0,0,1.4,1.0,1.0,4.6,0.82,1.0
OPS-101198,2026-02-25,South East,Facilities Response,1140,56,1196,25,1171,0,0,8.0,0.6,0.986,2.5,0.825,0.021
OPS-101199,2026-02-25,South East,Estates Support,0,36,36,36,0,0,0,1.5,0.997,0.977,4.7,0.759,1.0
OPS-101200,2026-02-25,South East,Workplace Projects,381,31,412,31,381,0,0,8.0,0.6,0.994,2.5,0.751,0.075
OPS-101201,2026-02-25,Wales,Workplace Services,598,40,638,30,608,0,0,8.0,0.6,0.995,2.5,0.657,0.047
OPS-101202,2026-02-25,Wales,Facilities Response,643,49,692,22,670,0,0,8.0,0.6,0.968,2.5,0.755,0.032
OPS-101203,2026-02-25,Wales,Estates Support,442,40,482,27,455,0,0,8.0,0.6,1.0,2.5,0.74,0.056
OPS-101204,2026-02-25,Wales,Workplace Projects,0,31,31,31,0,0,0,1.4,0.955,0.972,4.7,0.649,1.0
OPS-101205,2026-02-26,Scotland,Workplace Services,164,38,202,40,162,0,0,8.0,0.6,0.969,2.5,0.813,0.198
OPS-101206,2026-02-26,Scotland,Facilities Response,5,52,57,48,9,0,0,2.1,0.915,0.95,4.2,0.665,0.842
OPS-101207,2026-02-26,Scotland,Estates Support,338,35,373,35,338,0,0,8.0,0.6,0.987,2.5,0.7,0.094
OPS-101208,2026-02-26,Scotland,Workplace Projects,0,40,40,35,5,0,0,2.1,0.907,0.995,4.4,0.695,0.875
OPS-101209,2026-02-26,North East,Workplace Services,35,38,73,41,32,0,0,4.5,0.779,0.997,3.3,0.794,0.562
OPS-101210,2026-02-26,North East,Facilities Response,1,54,55,43,12,0,0,2.0,0.937,0.941,4.0,0.626,0.782
OPS-101211,2026-02-26,North East,Estates Support,804,47,851,24,827,1,0,8.0,0.6,0.99,2.5,0.755,0.028
OPS-101212,2026-02-26,North East,Workplace Projects,42,35,77,24,53,0,0,6.2,0.656,1.0,2.5,0.811,0.312
OPS-101213,2026-02-26,North West,Workplace Services,335,43,378,29,349,1,0,8.0,0.6,1.0,2.5,0.762,0.077
OPS-101214,2026-02-26,North West,Facilities Response,836,32,868,18,850,3,0,8.0,0.6,0.957,2.5,0.655,0.021
OPS-101215,2026-02-26,North West,Estates Support,998,32,1030,22,1008,0,0,8.0,0.6,0.972,2.5,0.672,0.021
OPS-101216,2026-02-26,North West,Workplace Projects,0,23,23,23,0,0,0,0.9,0.98,1.0,4.3,0.682,1.0
OPS-101217,2026-02-26,Midlands,Workplace Services,0,40,40,40,0,0,0,1.9,0.996,0.972,4.7,0.784,1.0
OPS-101218,2026-02-26,Midlands,Facilities Response,482,41,523,34,489,0,0,8.0,0.6,0.975,2.5,0.704,0.065
OPS-101219,2026-02-26,Midlands,Estates Support,209,49,258,30,228,0,0,8.0,0.6,0.971,2.5,0.729,0.116
OPS-101220,2026-02-26,Midlands,Workplace Projects,0,22,22,22,0,0,0,1.2,0.987,0.96,4.3,0.747,1.0
OPS-101221,2026-02-26,South West,Workplace Services,627,32,659,26,633,0,0,8.0,0.6,0.978,2.5,0.784,0.039
OPS-101222,2026-02-26,South West,Facilities Response,0,39,39,39,0,0,0,1.7,0.962,1.0,4.8,0.708,1.0
OPS-101223,2026-02-26,South West,Estates Support,0,45,45,45,0,0,0,1.5,0.967,0.995,4.7,0.801,1.0
OPS-101224,2026-02-26,South West,Workplace Projects,0,35,35,35,0,0,0,0.6,0.974,0.996,4.3,0.75,1.0
OPS-101225,2026-02-26,South East,Workplace Services,0,54,54,43,11,1,0,2.3,0.901,0.978,4.1,0.82,0.796
OPS-101226,2026-02-26,South East,Facilities Response,1171,50,1221,22,1199,0,0,8.0,0.6,0.988,2.5,0.825,0.018
OPS-101227,2026-02-26,South East,Estates Support,0,47,47,47,0,0,0,1.4,0.997,0.961,4.7,0.759,1.0
OPS-101228,2026-02-26,South East,Workplace Projects,381,35,416,26,390,0,0,8.0,0.6,0.973,2.5,0.751,0.062
OPS-101229,2026-02-26,Wales,Workplace Services,608,39,647,27,620,1,0,8.0,0.6,0.931,2.5,0.657,0.042
OPS-101230,2026-02-26,Wales,Facilities Response,670,52,722,28,694,0,0,8.0,0.6,1.0,2.5,0.755,0.039
OPS-101231,2026-02-26,Wales,Estates Support,455,27,482,31,451,0,0,8.0,0.6,0.986,2.5,0.74,0.064
OPS-101232,2026-02-26,Wales,Workplace Projects,0,18,18,18,0,0,0,1.9,0.963,0.979,4.6,0.649,1.0
OPS-101233,2026-02-27,Scotland,Workplace Services,162,32,194,44,150,0,0,8.0,0.6,0.985,2.5,0.813,0.227
OPS-101234,2026-02-27,Scotland,Facilities Response,9,27,36,36,0,1,0,1.6,0.954,0.979,4.4,0.665,1.0
OPS-101235,2026-02-27,Scotland,Estates Support,338,61,399,38,361,0,0,8.0,0.6,0.991,2.5,0.7,0.095
OPS-101236,2026-02-27,Scotland,Workplace Projects,5,23,28,28,0,0,0,2.0,0.971,1.0,4.3,0.695,1.0
OPS-101237,2026-02-27,North East,Workplace Services,32,33,65,39,26,0,0,4.2,0.776,0.991,3.5,0.794,0.6
OPS-101238,2026-02-27,North East,Facilities Response,12,29,41,41,0,0,0,1.4,0.972,0.971,4.5,0.626,1.0
OPS-101239,2026-02-27,North East,Estates Support,827,48,875,22,853,0,0,8.0,0.6,0.978,2.5,0.755,0.025
OPS-101240,2026-02-27,North East,Workplace Projects,53,40,93,27,66,0,0,6.9,0.6,1.0,2.5,0.811,0.29
OPS-101241,2026-02-27,North West,Workplace Services,349,45,394,37,357,0,0,8.0,0.6,0.953,2.5,0.762,0.094
OPS-101242,2026-02-27,North West,Facilities Response,850,37,887,21,866,0,0,8.0,0.6,0.981,2.5,0.655,0.024
OPS-101243,2026-02-27,North West,Estates Support,1008,44,1052,19,1033,0,0,8.0,0.6,0.99,2.5,0.672,0.018
OPS-101244,2026-02-27,North West,Workplace Projects,0,27,27,27,0,0,0,1.5,0.988,0.979,4.6,0.682,1.0
OPS-101245,2026-02-27,Midlands,Workplace Services,0,54,54,46,8,0,0,2.0,0.888,1.0,4.5,0.784,0.852
OPS-101246,2026-02-27,Midlands,Facilities Response,489,45,534,34,500,0,0,8.0,0.6,0.998,2.5,0.704,0.064
OPS-101247,2026-02-27,Midlands,Estates Support,228,41,269,38,231,0,0,8.0,0.6,1.0,2.5,0.729,0.141
OPS-101248,2026-02-27,Midlands,Workplace Projects,0,32,32,32,0,0,0,1.8,0.963,0.972,4.2,0.747,1.0
OPS-101249,2026-02-27,South West,Workplace Services,633,39,672,26,646,0,0,8.0,0.6,0.964,2.5,0.784,0.039
OPS-101250,2026-02-27,South West,Facilities Response,0,46,46,46,0,0,0,1.2,0.93,1.0,4.5,0.708,1.0
OPS-101251,2026-02-27,South West,Estates Support,0,65,65,50,15,0,0,3.0,0.911,0.98,3.9,0.801,0.769
OPS-101252,2026-02-27,South West,Workplace Projects,0,36,36,36,0,0,0,1.0,0.983,0.988,4.6,0.75,1.0
OPS-101253,2026-02-27,South East,Workplace Services,11,52,63,44,19,0,0,3.0,0.86,0.981,4.0,0.82,0.698
OPS-101254,2026-02-27,South East,Facilities Response,1199,62,1261,29,1232,0,0,8.0,0.6,1.0,2.5,0.825,0.023
OPS-101255,2026-02-27,South East,Estates Support,0,50,50,50,0,0,0,1.1,0.988,1.0,4.6,0.759,1.0
OPS-101256,2026-02-27,South East,Workplace Projects,390,28,418,27,391,1,0,8.0,0.6,1.0,2.5,0.751,0.065
OPS-101257,2026-02-27,Wales,Workplace Services,620,44,664,27,637,0,0,8.0,0.6,0.964,2.5,0.657,0.041
OPS-101258,2026-02-27,Wales,Facilities Response,694,50,744,27,717,0,0,8.0,0.6,1.0,2.5,0.755,0.036
OPS-101259,2026-02-27,Wales,Estates Support,451,63,514,31,483,1,0,8.0,0.6,0.988,2.5,0.74,0.06
OPS-101260,2026-02-27,Wales,Workplace Projects,0,27,27,27,0,0,0,1.1,0.942,0.98,4.7,0.649,1.0
OPS-101261,2026-03-02,Scotland,Workplace Services,150,51,201,37,164,1,0,8.0,0.6,0.995,2.5,0.674,0.184
OPS-101262,2026-03-02,Scotland,Facilities Response,0,40,40,40,0,0,0,1.4,0.962,1.0,4.8,0.681,1.0
OPS-101263,2026-03-02,Scotland,Estates Support,361,30,391,32,359,0,0,8.0,0.6,0.993,2.5,0.738,0.082
OPS-101264,2026-03-02,Scotland,Workplace Projects,0,25,25,25,0,0,0,1.0,0.998,0.996,4.6,0.659,1.0
OPS-101265,2026-03-02,North East,Workplace Services,26,52,78,55,23,0,0,3.3,0.872,0.966,3.6,0.796,0.705
OPS-101266,2026-03-02,North East,Facilities Response,0,43,43,43,0,0,0,2.1,0.979,0.94,4.6,0.681,1.0
OPS-101267,2026-03-02,North East,Estates Support,853,43,896,23,873,0,0,8.0,0.6,0.965,2.5,0.672,0.026
OPS-101268,2026-03-02,North East,Workplace Projects,66,27,93,29,64,0,0,7.1,0.611,0.965,2.5,0.732,0.312
OPS-101269,2026-03-02,North West,Workplace Services,357,61,418,34,384,1,0,8.0,0.6,0.989,2.5,0.819,0.081
OPS-101270,2026-03-02,North West,Facilities Response,866,52,918,24,894,0,0,8.0,0.6,0.988,2.5,0.737,0.026
OPS-101271,2026-03-02,North West,Estates Support,1033,37,1070,22,1048,0,0,8.0,0.6,0.969,2.5,0.645,0.021
OPS-101272,2026-03-02,North West,Workplace Projects,0,34,34,34,0,0,0,1.7,0.947,0.981,4.5,0.752,1.0
OPS-101273,2026-03-02,Midlands,Workplace Services,8,39,47,41,6,0,0,2.2,0.914,1.0,4.1,0.747,0.872
OPS-101274,2026-03-02,Midlands,Facilities Response,500,50,550,31,519,0,0,8.0,0.6,0.996,2.5,0.756,0.056
OPS-101275,2026-03-02,Midlands,Estates Support,231,41,272,30,242,0,0,8.0,0.6,1.0,2.5,0.654,0.11
OPS-101276,2026-03-02,Midlands,Workplace Projects,0,23,23,23,0,0,0,1.3,0.956,0.962,4.4,0.705,1.0
OPS-101277,2026-03-02,South West,Workplace Services,646,60,706,25,681,0,0,8.0,0.6,0.982,2.5,0.681,0.035
OPS-101278,2026-03-02,South West,Facilities Response,0,21,21,21,0,0,0,1.0,0.927,0.955,4.5,0.675,1.0
OPS-101279,2026-03-02,South West,Estates Support,15,28,43,43,0,0,0,1.6,0.961,0.985,4.6,0.835,1.0
OPS-101280,2026-03-02,South West,Workplace Projects,0,22,22,22,0,0,0,2.0,0.988,0.988,4.6,0.668,1.0
OPS-101281,2026-03-02,South East,Workplace Services,19,36,55,53,2,0,0,1.1,0.971,0.958,4.3,0.685,0.964
OPS-101282,2026-03-02,South East,Facilities Response,1232,49,1281,24,1257,0,0,8.0,0.6,0.987,2.5,0.696,0.019
OPS-101283,2026-03-02,South East,Estates Support,0,52,52,50,2,0,0,1.7,0.987,0.962,4.6,0.749,0.962
OPS-101284,2026-03-02,South East,Workplace Projects,391,20,411,24,387,0,0,8.0,0.6,0.957,2.5,0.67,0.058
OPS-101285,2026-03-02,Wales,Workplace Services,637,31,668,34,634,0,0,8.0,0.6,0.996,2.5,0.754,0.051
OPS-101286,2026-03-02,Wales,Facilities Response,717,44,761,30,731,0,0,8.0,0.6,0.983,2.5,0.716,0.039
OPS-101287,2026-03-02,Wales,Estates Support,483,16,499,31,468,0,0,8.0,0.6,0.983,2.5,0.79,0.062
OPS-101288,2026-03-02,Wales,Workplace Projects,0,29,29,29,0,0,0,1.9,1.0,0.965,4.7,0.727,1.0
OPS-101289,2026-03-03,Scotland,Workplace Services,164,31,195,38,157,0,0,8.0,0.6,0.971,2.5,0.674,0.195
OPS-101290,2026-03-03,Scotland,Facilities Response,0,39,39,39,0,0,0,1.2,0.95,0.99,4.6,0.681,1.0
OPS-101291,2026-03-03,Scotland,Estates Support,359,24,383,40,343,0,0,8.0,0.6,0.967,2.5,0.738,0.104
OPS-101292,2026-03-03,Scotland,Workplace Projects,0,29,29,29,0,0,0,1.3,0.957,0.968,4.6,0.659,1.0
OPS-101293,2026-03-03,North East,Workplace Services,23,42,65,45,20,0,0,3.3,0.867,0.977,3.6,0.796,0.692
OPS-101294,2026-03-03,North East,Facilities Response,0,36,36,36,0,1,0,1.1,0.968,0.98,4.3,0.681,1.0
OPS-101295,2026-03-03,North East,Estates Support,873,33,906,23,883,0,0,8.0,0.6,0.987,2.5,0.672,0.025
OPS-101296,2026-03-03,North East,Workplace Projects,64,28,92,28,64,0,0,6.2,0.601,0.948,2.5,0.732,0.304
OPS-101297,2026-03-03,North West,Workplace Services,384,30,414,31,383,0,0,8.0,0.6,0.988,2.5,0.819,0.075
OPS-101298,2026-03-03,North West,Facilities Response,894,41,935,22,913,0,0,8.0,0.6,0.998,2.5,0.737,0.024
OPS-101299,2026-03-03,North West,Estates Support,1048,57,1105,25,1080,0,0,8.0,0.6,0.996,2.5,0.645,0.023
OPS-101300,2026-03-03,North West,Workplace Projects,0,19,19,19,0,1,0,1.7,0.891,0.994,4.5,0.752,1.0
OPS-101301,2026-03-03,Midlands,Workplace Services,6,36,42,42,0,1,0,1.5,0.915,1.0,4.7,0.747,1.0
OPS-101302,2026-03-03,Midlands,Facilities Response,519,39,558,40,518,0,0,8.0,0.6,0.979,2.5,0.756,0.072
OPS-101303,2026-03-03,Midlands,Estates Support,242,36,278,35,243,0,0,8.0,0.6,0.977,2.5,0.654,0.126
OPS-101304,2026-03-03,Midlands,Workplace Projects,0,28,28,28,0,0,0,1.7,1.0,0.986,4.4,0.705,1.0
OPS-101305,2026-03-03,South West,Workplace Services,681,32,713,25,688,0,0,8.0,0.6,1.0,2.5,0.681,0.035
OPS-101306,2026-03-03,South West,Facilities Response,0,46,46,44,2,0,0,1.4,0.976,1.0,4.4,0.675,0.957
OPS-101307,2026-03-03,South West,Estates Support,0,41,41,41,0,0,0,1.0,1.0,0.97,4.5,0.835,1.0
OPS-101308,2026-03-03,South West,Workplace Projects,0,25,25,25,0,1,1,1.7,0.854,0.964,4.2,0.668,1.0
OPS-101309,2026-03-03,South East,Workplace Services,2,56,58,46,12,2,0,2.4,0.886,0.975,4.0,0.685,0.793
OPS-101310,2026-03-03,South East,Facilities Response,1257,46,1303,24,1279,0,0,8.0,0.6,0.976,2.5,0.696,0.018
OPS-101311,2026-03-03,South East,Estates Support,2,47,49,49,0,0,0,1.1,0.979,0.977,4.5,0.749,1.0
OPS-101312,2026-03-03,South East,Workplace Projects,387,24,411,23,388,0,0,8.0,0.6,0.984,2.5,0.67,0.056
OPS-101313,2026-03-03,Wales,Workplace Services,634,37,671,26,645,0,0,8.0,0.6,0.976,2.5,0.754,0.039
OPS-101314,2026-03-03,Wales,Facilities Response,731,43,774,28,746,0,0,8.0,0.6,0.967,2.5,0.716,0.036
OPS-101315,2026-03-03,Wales,Estates Support,468,50,518,31,487,0,0,8.0,0.6,0.985,2.5,0.79,0.06
OPS-101316,2026-03-03,Wales,Workplace Projects,0,38,38,38,0,0,0,1.2,0.99,0.973,4.2,0.727,1.0
OPS-101317,2026-03-04,Scotland,Workplace Services,157,36,193,34,159,0,0,8.0,0.6,0.965,2.5,0.674,0.176
OPS-101318,2026-03-04,Scotland,Facilities Response,0,56,56,48,8,0,0,2.1,0.958,1.0,4.3,0.681,0.857
OPS-101319,2026-03-04,Scotland,Estates Support,343,42,385,39,346,0,0,8.0,0.6,1.0,2.5,0.738,0.101
OPS-101320,2026-03-04,Scotland,Workplace Projects,0,31,31,31,0,0,0,1.4,0.945,0.974,4.3,0.659,1.0
OPS-101321,2026-03-04,North East,Workplace Services,20,42,62,41,21,0,0,3.4,0.84,0.959,3.7,0.796,0.661
OPS-101322,2026-03-04,North East,Facilities Response,0,42,42,42,0,0,0,1.7,0.986,0.974,4.4,0.681,1.0
OPS-101323,2026-03-04,North East,Estates Support,883,54,937,27,910,0,0,8.0,0.6,1.0,2.5,0.672,0.029
OPS-101324,2026-03-04,North East,Workplace Projects,64,31,95,26,69,0,0,7.0,0.6,0.993,2.5,0.732,0.274
OPS-101325,2026-03-04,North West,Workplace Services,383,42,425,29,396,0,0,8.0,0.6,0.983,2.5,0.819,0.068
OPS-101326,2026-03-04,North West,Facilities Response,913,30,943,22,921,0,0,8.0,0.6,0.994,2.5,0.737,0.023
OPS-101327,2026-03-04,North West,Estates Support,1080,23,1103,27,1076,0,0,8.0,0.6,0.999,2.5,0.645,0.024
OPS-101328,2026-03-04,North West,Workplace Projects,0,15,15,15,0,0,0,1.8,1.0,0.982,4.3,0.752,1.0
OPS-101329,2026-03-04,Midlands,Workplace Services,0,37,37,37,0,0,0,1.7,0.995,0.962,4.6,0.747,1.0
OPS-101330,2026-03-04,Midlands,Facilities Response,518,43,561,38,523,0,0,8.0,0.6,0.994,2.5,0.756,0.068
OPS-101331,2026-03-04,Midlands,Estates Support,243,41,284,34,250,0,0,8.0,0.6,0.971,2.5,0.654,0.12
OPS-101332,2026-03-04,Midlands,Workplace Projects,0,30,30,30,0,1,0,1.4,0.904,0.975,4.5,0.705,1.0
OPS-101333,2026-03-04,South West,Workplace Services,688,36,724,25,699,0,0,8.0,0.6,0.963,2.5,0.681,0.035
OPS-101334,2026-03-04,South West,Facilities Response,2,40,42,42,0,0,0,2.1,0.947,0.975,4.7,0.675,1.0
OPS-101335,2026-03-04,South West,Estates Support,0,41,41,41,0,0,0,1.6,0.972,0.982,4.9,0.835,1.0
OPS-101336,2026-03-04,South West,Workplace Projects,0,29,29,29,0,0,0,1.3,0.949,1.0,4.5,0.668,1.0
OPS-101337,2026-03-04,South East,Workplace Services,12,56,68,55,13,0,0,2.5,0.89,0.996,4.1,0.685,0.809
OPS-101338,2026-03-04,South East,Facilities Response,1279,37,1316,24,1292,0,0,8.0,0.6,0.988,2.5,0.696,0.018
OPS-101339,2026-03-04,South East,Estates Support,0,51,51,51,0,0,0,0.9,0.945,0.943,4.6,0.749,1.0
OPS-101340,2026-03-04,South East,Workplace Projects,388,30,418,24,394,1,0,8.0,0.6,0.959,2.5,0.67,0.057
OPS-101341,2026-03-04,Wales,Workplace Services,645,52,697,28,669,0,0,8.0,0.6,1.0,2.5,0.754,0.04
OPS-101342,2026-03-04,Wales,Facilities Response,746,31,777,31,746,0,0,8.0,0.6,0.997,2.5,0.716,0.04
OPS-101343,2026-03-04,Wales,Estates Support,487,40,527,29,498,0,0,8.0,0.6,0.982,2.5,0.79,0.055
OPS-101344,2026-03-04,Wales,Workplace Projects,0,33,33,33,0,0,0,1.4,0.972,0.976,4.8,0.727,1.0
OPS-101345,2026-03-05,Scotland,Workplace Services,159,50,209,36,173,0,0,8.0,0.6,0.994,2.5,0.674,0.172
OPS-101346,2026-03-05,Scotland,Facilities Response,8,36,44,44,0,0,0,1.4,1.0,0.988,4.5,0.681,1.0
OPS-101347,2026-03-05,Scotland,Estates Support,346,46,392,40,352,0,0,8.0,0.6,0.952,2.5,0.738,0.102
OPS-101348,2026-03-05,Scotland,Workplace Projects,0,24,24,24,0,0,0,1.6,0.951,0.971,4.7,0.659,1.0
OPS-101349,2026-03-05,North East,Workplace Services,21,47,68,43,25,1,0,3.9,0.8,0.947,3.8,0.796,0.632
OPS-101350,2026-03-05,North East,Facilities Response,0,41,41,41,0,0,0,1.1,0.952,0.965,4.7,0.681,1.0
OPS-101351,2026-03-05,North East,Estates Support,910,36,946,28,918,0,0,8.0,0.6,0.999,2.5,0.672,0.03
OPS-101352,2026-03-05,North East,Workplace Projects,69,34,103,29,74,0,0,7.4,0.6,0.979,2.5,0.732,0.282
OPS-101353,2026-03-05,North West,Workplace Services,396,47,443,38,405,0,0,8.0,0.6,0.966,2.5,0.819,0.086
OPS-101354,2026-03-05,North West,Facilities Response,921,44,965,21,944,0,0,8.0,0.6,1.0,2.5,0.737,0.022
OPS-101355,2026-03-05,North West,Estates Support,1076,47,1123,22,1101,1,0,8.0,0.6,0.978,2.5,0.645,0.02
OPS-101356,2026-03-05,North West,Workplace Projects,0,40,40,40,0,0,0,1.6,1.0,1.0,4.4,0.752,1.0
OPS-101357,2026-03-05,Midlands,Workplace Services,0,47,47,47,0,0,0,0.9,1.0,0.958,4.7,0.747,1.0
OPS-101358,2026-03-05,Midlands,Facilities Response,523,31,554,37,517,0,0,8.0,0.6,1.0,2.5,0.756,0.067
OPS-101359,2026-03-05,Midlands,Estates Support,250,36,286,33,253,0,0,8.0,0.6,0.984,2.5,0.654,0.115
OPS-101360,2026-03-05,Midlands,Workplace Projects,0,37,37,37,0,0,0,2.1,0.915,0.992,4.7,0.705,1.0
OPS-101361,2026-03-05,South West,Workplace Services,699,44,743,27,716,0,0,8.0,0.6,0.978,2.5,0.681,0.036
OPS-101362,2026-03-05,South West,Facilities Response,0,36,36,36,0,0,0,2.0,0.961,0.997,4.7,0.675,1.0
